"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_orange.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"2058",813,941,125,44,75
"2059",5,54,9,44,75
"2060",4,32,10,8,6
"2061",3,38,3,44,75
"2062",1,37,5,4,5
"2063",7,43,7,44,75
"2064",6,49,4,44,75
"2065",4,50,8,44,75
"2066",7,36,7,44,73
"2067",814,941,125,44,75
"2068",5,33,6,44,75
"2069",1,41,4,44,74
"2070",4,38,2,44,75
"2071",3,34,2,44,75
"2072",4,31,2,0,7
"2073",814,941,125,44,75
"2074",2,38,4,44,74
"2075",6,41,5,5,11
"2076",5,42,9,44,75
"2077",3,33,6,3,12
"2078",814,941,125,44,75
"2079",812,940,125,44,75
"2080",813,940,125,44,75
"2081",7,26,8,44,75
"2082",5,50,7,6,11
"2083",3,44,1,43,75
"2084",9,49,7,44,75
"2085",3,37,7,44,75
"2086",2,27,6,43,75
"2087",3,29,1,9,13
"2088",3,43,5,4,9
"2089",4,40,6,44,75
"2090",5,41,3,43,72
"2091",8,49,5,11,14
"2092",4,43,3,44,75
"2093",5,35,7,4,5
"2094",10,36,10,44,75
"2095",8,37,2,44,75
"2096",9,52,12,7,11
"2097",4,46,3,8,16
"2098",8,55,4,44,75
"2099",1,43,9,44,75
"2100",7,41,7,44,75
"2101",5,40,7,6,16
"2102",4,34,6,44,75
"2103",2,35,7,43,70
"2104",1,36,6,10,10
"2105",4,47,2,3,14
"2106",814,941,125,44,75
"2107",6,41,6,43,75
"2108",8,45,7,44,75
"2109",3,43,4,44,74
"2110",6,57,5,44,75
"2111",4,32,3,44,75
"2112",6,34,8,44,75
"2113",6,45,9,44,73
"2114",4,36,2,10,18
"2115",6,45,7,14,16
"2116",0,28,6,44,75
"2117",4,35,12,44,75
"2118",7,40,4,7,18
"2119",813,940,125,44,75
"2120",7,35,6,7,15
"2121",5,42,1,6,11
"2122",8,50,8,12,15
"2123",3,34,6,43,75
"2124",2,48,9,44,75
"2125",3,44,5,44,75
"2126",814,941,125,44,75
"2127",3,37,8,44,75
"2128",7,56,4,44,75
"2129",7,32,5,44,75
"2130",813,940,125,44,75
"2131",4,38,2,8,11
"2132",3,32,11,44,75
"2133",814,941,125,44,75
"2134",3,44,4,44,75
"2135",8,51,6,44,75
"2136",6,39,4,44,74
"2137",7,35,6,44,75
"2138",4,48,6,44,75
"2139",0,33,5,44,75
"2140",4,50,8,6,16
"2141",4,40,12,44,75
"2142",7,50,4,44,75
"2143",7,49,7,44,75
"2144",5,30,6,44,75
"2145",5,51,8,10,12
"2146",2,44,7,44,75
"2147",5,34,3,44,75
"2148",7,50,3,44,75
"2149",2,37,5,12,13
"2150",814,941,125,44,75
"2151",5,51,8,6,13
"2152",3,45,3,44,75
"2153",5,43,7,5,11
"2154",6,46,7,44,74
"2155",6,50,8,15,26
"2156",7,48,3,44,75
"2157",2,38,4,10,10
"2158",4,52,3,44,75
"2159",814,941,125,44,75
"2160",7,47,7,44,75
"2161",2,35,2,8,8
"2162",6,53,3,44,75
"2163",11,44,9,8,12
"2164",3,43,9,44,75
"2165",7,52,8,9,7
"2166",6,52,8,44,75
"2167",6,47,5,22,12
"2168",9,34,6,44,75
"2169",4,39,5,44,75
"2170",7,47,4,44,75
"2171",7,30,5,5,9
"2172",4,40,3,44,75
"2173",6,41,9,44,73
"2174",5,43,13,11,16
"2175",814,941,125,44,75
"2176",4,38,1,5,15
"2177",6,43,8,44,75
"2178",2,42,1,44,73
"2179",814,941,125,44,75
"2180",8,40,5,40,75
"2181",814,940,125,44,75
"2182",6,58,8,44,75
"2183",814,941,125,44,75
"2184",5,46,4,4,5
"2185",7,54,3,44,75
"2186",5,49,10,44,75
"2187",3,44,6,44,74
"2188",5,46,4,43,75
"2189",2,36,10,7,6
"2190",6,44,7,44,74
"2191",1,51,6,4,9
"2192",7,46,5,44,75
"2193",2,43,6,44,75
"2194",814,941,125,44,75
"2195",814,941,125,44,75
"2196",6,38,5,44,75
"2197",814,940,125,44,75
"2198",7,34,10,44,75
"2199",1,40,2,43,72
"2200",5,49,11,2,6
"2201",814,941,125,44,75
"2202",2,44,3,9,11
"2203",814,941,125,44,75
"2204",4,45,7,5,6
"2205",4,37,2,9,8
"2206",6,57,4,12,23
"2207",4,41,6,44,75
"2208",7,60,14,44,75
"2209",3,51,8,10,13
"2210",7,46,3,44,74
"2211",814,941,125,44,75
"2212",4,33,5,2,5
"2213",8,38,7,44,75
"2214",2,52,8,44,75
"2215",814,941,125,44,75
"2216",5,48,6,42,71
"2217",6,58,7,8,23
"2218",5,42,7,17,17
"2219",814,941,125,44,75
"2220",6,37,5,44,74
"2221",2,49,6,42,75
"2222",3,49,7,42,74
"2223",5,54,6,44,75
"2224",3,25,4,44,75
"2225",1,37,4,44,75
"2226",8,49,3,6,8
"2227",814,941,125,44,75
"2228",5,45,11,7,11
"2229",2,27,4,43,75
"2230",3,50,9,7,3
"2231",814,941,125,44,75
"2232",814,941,125,44,75
"2233",3,37,4,44,75
"2234",814,941,125,44,75
"2235",5,45,4,12,14
"2236",3,35,6,44,75
"2237",6,40,8,44,75
"2238",4,32,3,44,75
"2239",6,54,9,6,7
"2240",4,52,4,44,75
"2241",3,41,8,12,28
"2242",3,41,7,44,75
"2243",2,31,7,44,74
"2244",2,27,7,8,18
"2245",3,40,4,44,75
"2246",1,34,3,44,75
"2247",2,42,5,7,4
"2248",5,48,6,15,22
"2249",13,58,5,44,75
"2250",814,940,125,44,75
"2251",2,32,8,6,12
"2252",7,56,12,44,75
"2253",3,36,5,7,15
"2254",814,941,125,44,75
"2255",3,54,6,4,9
"2256",4,53,5,7,13
"2257",9,54,4,44,75
"2258",7,39,4,44,75
"2259",5,48,7,44,75
"2260",7,48,10,44,75
"2261",3,42,4,44,75
"2262",3,38,7,44,75
"2263",7,47,5,44,75
"2264",814,941,125,44,75
"2265",6,50,1,44,75
"2266",6,55,9,44,75
"2267",814,941,125,44,75
"2268",7,52,4,44,75
"2269",2,37,6,3,4
"2270",5,38,1,12,15
"2271",1,46,3,44,75
"2272",814,941,125,44,75
"2273",813,940,125,44,75
"2274",814,941,123,44,75
"2275",5,40,3,41,70
"2276",6,41,4,4,10
"2277",5,33,4,44,75
"2278",9,48,9,44,74
"2279",6,52,5,43,74
"2280",9,51,10,44,75
"2281",813,941,125,44,75
"2282",6,28,8,42,75
"2283",4,39,3,44,75
"2284",7,46,5,44,75
"2285",4,38,2,44,75
"2286",814,941,125,44,75
"2287",3,52,9,44,74
"2288",10,42,6,44,75
"2289",3,42,2,8,18
"2290",7,51,5,44,75
"2291",814,941,125,44,75
"2292",3,29,2,44,75
"2293",814,941,125,44,75
"2294",6,44,7,2,7
"2295",2,37,4,40,70
"2296",5,49,8,8,6
"2297",5,41,6,4,10
"2298",4,56,8,9,14
"2299",8,41,2,44,75
"2300",4,43,5,7,12
"2301",2,39,8,5,3
"2302",8,46,4,44,75
"2303",5,42,6,13,11
"2304",5,53,4,44,75
"2305",7,60,6,44,75
"2306",9,52,6,15,19
"2307",3,51,6,43,75
"2308",2,34,6,44,75
"2309",5,49,7,6,6
"2310",4,37,3,9,12
"2311",4,48,6,44,74
"2312",814,941,125,44,75
"2313",6,46,7,8,10
"2314",5,55,3,10,31
"2315",9,54,4,44,75
"2316",5,49,3,44,75
"2317",0,42,4,44,75
"2318",5,34,3,44,75
"2319",4,41,8,44,75
"2320",4,42,8,44,75
"2321",3,33,5,6,9
"2322",4,34,5,7,7
"2323",7,56,10,44,75
"2324",4,48,6,16,21
"2325",7,60,6,7,13
"2326",5,28,6,44,75
"2327",814,941,125,44,75
"2328",3,38,7,44,75
"2329",3,52,4,44,74
"2330",8,36,5,4,12
"2331",5,41,6,44,75
"2332",2,29,4,41,74
"2333",3,48,5,44,74
"2334",4,53,7,44,75
"2335",4,39,5,44,74
"2336",814,941,125,44,75
"2337",8,45,4,44,75
"2338",6,44,8,44,75
"2339",814,941,125,44,75
"2340",3,42,5,10,12
"2341",3,41,8,44,75
"2342",814,941,125,44,75
"2343",2,41,2,44,75
"2344",9,41,5,44,75
"2345",5,53,10,44,75
"2346",10,55,2,43,73
"2347",4,43,2,44,75
"2348",5,42,2,4,4
"2349",7,47,8,5,15
"2350",8,50,8,9,19
"2351",6,39,5,44,74
"2352",814,941,125,44,75
"2353",3,43,9,44,74
"2354",6,44,4,44,75
"2355",2,51,6,4,8
"2356",3,39,5,7,14
"2357",4,27,2,44,75
"2358",7,57,4,44,73
"2359",5,36,6,43,72
"2360",5,61,6,10,19
"2361",5,36,9,43,75
"2362",9,50,5,44,75
"2363",5,49,7,44,75
"2364",2,39,7,44,75
"2365",1,42,3,44,75
"2366",4,28,7,5,14
"2367",814,939,125,44,75
"2368",2,42,7,3,13
"2369",8,48,6,6,6
"2370",814,941,125,44,75
"2371",5,46,10,44,75
"2372",814,941,125,44,75
"2373",6,37,6,8,11
"2374",6,33,5,8,10
"2375",7,43,5,44,75
"2376",0,29,6,44,75
"2377",2,49,6,44,75
"2378",7,40,3,44,75
"2379",3,40,7,9,16
"2380",814,941,125,44,75
"2381",814,941,125,44,75
"2382",4,45,9,44,74
"2383",3,33,4,6,14
"2384",5,49,7,44,75
"2385",4,56,7,44,74
"2386",812,941,125,44,75
"2387",814,941,125,44,75
"2388",1,47,3,44,75
"2389",2,41,5,8,8
"2390",6,45,8,44,75
"2391",814,941,125,44,75
"2392",814,941,125,44,75
"2393",5,44,4,44,75
"2394",3,42,5,44,75
"2395",3,40,3,44,75
"2396",5,47,6,44,72
"2397",814,941,125,44,75
"2398",2,51,5,2,5
"2399",10,55,6,44,75
"2400",813,941,125,44,75
"2401",3,37,9,10,19
"2402",1,35,7,10,20
"2403",814,941,125,44,75
"2404",3,39,4,44,75
"2405",8,40,7,44,75
"2406",5,43,6,44,75
"2407",3,34,4,43,70
"2408",4,46,7,44,74
"2409",1,51,4,44,75
"2410",4,58,6,44,74
"2411",4,41,8,44,75
"2412",4,31,6,4,13
"2413",4,29,4,6,11
"2414",3,44,5,4,8
"2415",7,41,2,44,74
"2416",7,49,7,44,75
"2417",10,53,6,44,75
"2418",5,41,5,44,75
"2419",814,941,125,44,75
"2420",3,34,3,44,75
"2421",11,57,6,44,75
"2422",10,48,8,44,75
"2423",5,38,6,4,14
"2424",5,44,5,44,75
"2425",812,941,125,44,75
"2426",814,941,125,44,75
"2427",3,45,8,44,75
"2428",3,31,5,44,75
"2429",6,42,8,43,73
"2430",6,29,6,3,10
"2431",814,941,125,44,75
"2432",4,67,8,44,75
"2433",11,51,14,44,75
"2434",814,941,125,44,75
"2435",6,44,5,12,16
"2436",5,55,9,44,75
"2437",2,43,7,9,6
"2438",8,48,6,44,75
"2439",6,45,10,43,75
"2440",5,36,9,44,75
"2441",7,63,8,44,74
"2442",6,47,5,4,14
"2443",4,39,3,44,75
"2444",4,47,7,10,25
"2445",3,28,10,44,75
"2446",6,47,5,44,75
"2447",5,38,8,44,75
"2448",5,46,4,43,75
"2449",4,42,3,4,14
"2450",4,39,7,43,75
"2451",5,38,4,44,75
"2452",3,35,8,11,18
"2453",3,37,6,44,75
"2454",2,37,7,43,75
"2455",3,40,6,44,75
"2456",3,49,8,44,75
"2457",814,941,125,44,75
"2458",814,941,125,44,75
"2459",4,49,8,43,75
"2460",5,49,8,11,12
"2461",6,51,2,44,75
"2462",4,32,7,44,75
"2463",5,31,5,44,75
"2464",5,35,4,44,73
"2465",814,941,125,44,75
"2466",3,37,5,6,6
"2467",8,40,5,44,75
"2468",9,40,5,4,5
"2469",814,941,125,44,75
"2470",5,37,3,3,12
"2471",7,56,4,44,75
"2472",3,46,7,44,75
"2473",7,58,6,44,75
"2474",7,47,13,44,75
"2475",4,43,4,44,75
"2476",812,941,125,44,75
"2477",3,47,8,10,19
"2478",4,42,4,44,75
"2479",6,55,4,44,75
"2480",814,941,125,44,75
"2481",1,47,3,44,75
"2482",1,32,4,44,75
"2483",12,43,4,44,75
"2484",5,45,5,44,75
"2485",3,50,8,7,9
"2486",0,45,8,15,27
"2487",814,941,125,44,75
"2488",1,43,9,3,12
"2489",7,37,10,44,75
"2490",7,39,5,44,75
"2491",5,48,7,14,16
"2492",6,35,3,21,26
"2493",814,941,125,44,75
"2494",7,55,9,3,7
"2495",5,43,3,44,75
"2496",814,941,125,44,75
"2497",6,50,6,3,15
"2498",1,32,3,44,75
"2499",7,37,3,44,75
"2500",5,55,10,44,75
